order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
74201,4627,2024-04-27,380,5,395.73,1978.65,Completed,2024-05-01
74202,7411,2023-12-17,485,4,219.55,878.20,Completed,2023-12-24
74203,8906,2024-06-17,143,7,254.78,1783.46,Completed,2024-06-22
74204,9244,2024-09-30,485,6,219.55,1317.30,Completed,2024-10-01
74205,1841,2025-01-29,131,8,477.44,3819.52,Cancelled,
74206,3688,2022-03-31,463,3,486.55,1459.65,Completed,2022-04-06
74207,8647,2024-04-16,265,1,84.05,84.05,Completed,2024-04-19
74208,9368,2024-06-14,489,9,218.82,1969.38,Completed,2024-06-18
74209,7242,2023-01-18,342,3,461.71,1385.13,Completed,2023-01-22
74210,9530,2023-10-27,9,4,494.27,1977.08,Completed,2023-10-31
74211,9183,2025-04-02,148,4,7.83,31.32,Pending,
74212,7802,2025-06-27,204,1,484.45,484.45,Pending,
74213,6877,2024-05-02,273,5,266.78,1333.90,Cancelled,
74214,7746,2024-06-19,448,5,53.65,268.25,Completed,2024-06-26
74215,1559,2025-09-29,295,5,217.15,1085.75,Completed,2025-10-02
74216,8514,2023-03-11,70,6,257.07,1542.42,Completed,2023-03-12
74217,5457,2023-10-17,75,8,48.90,391.20,Completed,2023-10-17
74218,3658,2023-04-18,486,1,157.22,157.22,Completed,2023-04-25
74219,141,2024-04-28,339,10,445.22,4452.20,Pending,
74220,7482,2026-04-07,435,10,490.81,4908.10,Completed,2026-04-13
74221,8920,2023-08-08,91,7,373.46,2614.22,Completed,2023-08-15
74222,2806,2025-10-01,336,5,376.01,1880.05,Completed,2025-10-02
74223,2187,2025-11-30,367,8,324.51,2596.08,Completed,2025-12-04
74224,1951,2026-08-12,286,7,487.00,3409.00,Completed,2026-08-17
74225,8946,2024-10-11,174,6,180.66,1083.96,Completed,2024-10-16
74226,7722,2022-07-08,128,3,328.61,985.83,Completed,2022-07-14
74227,3513,2022-07-02,272,9,372.41,3351.69,Completed,2022-07-02
74228,4692,2023-05-14,203,6,131.91,791.46,Completed,2023-05-15
74229,3643,2026-05-10,469,5,343.43,1717.15,Completed,2026-05-14
74230,2003,2026-06-01,263,5,392.20,1961.00,Cancelled,
74231,6928,2026-02-15,276,4,476.43,1905.72,Pending,
74232,929,2022-09-09,458,1,481.82,481.82,Completed,2022-09-10
74233,4990,2026-04-29,222,9,8.99,80.91,Cancelled,
74234,6002,2022-05-26,94,8,455.87,3646.96,Completed,2022-05-30
74235,6433,2026-01-06,427,10,395.87,3958.70,Cancelled,
74236,37,2023-06-15,163,2,495.47,990.94,Completed,2023-06-18
74237,3407,2024-02-08,318,10,29.58,295.80,Completed,2024-02-15
74238,6332,2023-06-22,287,9,187.51,1687.59,Cancelled,
74239,8018,2022-06-17,152,6,183.64,1101.84,Completed,2022-06-21
74240,761,2025-06-06,413,1,402.79,402.79,Completed,2025-06-06
74241,4845,2024-04-29,446,4,214.55,858.20,Completed,2024-05-04
74242,9905,2025-07-11,87,9,263.62,2372.58,Completed,2025-07-18
74243,2219,2023-05-04,402,4,67.49,269.96,Completed,2023-05-06
74244,4611,2026-03-24,373,8,116.04,928.32,Completed,2026-03-27
74245,830,2026-06-26,338,6,188.21,1129.26,Completed,2026-06-30
74246,5946,2022-10-19,356,5,235.63,1178.15,Completed,2022-10-26
74247,1293,2024-07-07,331,10,465.63,4656.30,Completed,2024-07-07
74248,2935,2023-02-25,334,3,442.97,1328.91,Cancelled,
74249,1887,2026-08-25,155,5,6.82,34.10,Completed,2026-08-27
74250,5144,2026-02-14,451,2,368.54,737.08,Completed,2026-02-16
74251,6461,2025-08-27,480,2,147.20,294.40,Completed,2025-08-28
74252,6343,2024-09-12,231,9,342.61,3083.49,Completed,2024-09-13
74253,7195,2022-09-16,189,4,34.22,136.88,Completed,2022-09-23
74254,8895,2024-07-07,198,4,461.44,1845.76,Completed,2024-07-09
74255,9939,2022-02-15,137,4,189.52,758.08,Completed,2022-02-15
74256,9214,2023-10-21,224,3,496.27,1488.81,Completed,2023-10-25
74257,6010,2026-03-01,109,2,156.37,312.74,Completed,2026-03-04
74258,9990,2023-07-16,201,10,5.28,52.80,Completed,2023-07-20
74259,1195,2023-05-12,123,7,326.79,2287.53,Completed,2023-05-12
74260,9780,2023-02-21,25,1,278.29,278.29,Completed,2023-02-23
74261,3942,2023-08-24,437,7,331.74,2322.18,Completed,2023-08-25
74262,1870,2024-05-25,407,5,369.35,1846.75,Completed,2024-05-30
74263,7323,2025-11-12,350,2,496.46,992.92,Completed,2025-11-12
74264,5381,2025-09-05,497,3,259.12,777.36,Completed,2025-09-08
74265,2607,2023-05-03,115,4,241.14,964.56,Completed,2023-05-10
74266,4594,2023-12-05,228,9,233.32,2099.88,Completed,2023-12-10
74267,5809,2026-02-28,121,9,178.20,1603.80,Completed,2026-03-05
74268,6276,2024-12-23,492,5,137.00,685.00,Completed,2024-12-27
74269,4205,2023-10-27,393,3,438.24,1314.72,Pending,
74270,7584,2026-04-19,293,2,447.18,894.36,Completed,2026-04-21
74271,162,2022-09-25,437,4,331.74,1326.96,Completed,2022-09-27
74272,4353,2025-12-11,273,8,266.78,2134.24,Completed,2025-12-16
74273,5670,2022-11-01,14,2,59.61,119.22,Completed,2022-11-06
74274,527,2024-08-30,226,7,295.89,2071.23,Completed,2024-09-05
74275,1269,2026-05-19,317,2,233.07,466.14,Completed,2026-05-19
74276,3510,2025-04-29,24,2,43.39,86.78,Cancelled,
74277,2727,2024-02-06,148,1,7.83,7.83,Completed,2024-02-10
74278,8608,2023-09-16,294,4,180.29,721.16,Completed,2023-09-23
74279,618,2023-07-06,325,6,272.48,1634.88,Completed,2023-07-11
74280,4010,2023-06-05,51,5,150.57,752.85,Completed,2023-06-08
74281,3079,2025-06-06,462,10,247.62,2476.20,Completed,2025-06-12
74282,2063,2022-12-09,321,6,160.13,960.78,Cancelled,
74283,815,2025-06-16,49,10,348.60,3486.00,Completed,2025-06-18
74284,5388,2024-04-13,43,3,274.67,824.01,Completed,2024-04-20
74285,3704,2022-02-10,153,3,376.33,1128.99,Completed,2022-02-15
74286,6669,2022-01-12,228,9,233.32,2099.88,Completed,2022-01-15
74287,2553,2022-04-16,94,10,455.87,4558.70,Completed,2022-04-21
74288,3297,2023-01-10,227,7,331.89,2323.23,Completed,2023-01-10
74289,5376,2024-01-14,177,8,212.52,1700.16,Completed,2024-01-18
74290,3520,2025-06-23,382,10,133.09,1330.90,Completed,2025-06-29
74291,9317,2022-04-17,486,4,157.22,628.88,Completed,2022-04-17
74292,175,2026-05-06,5,4,154.45,617.80,Completed,2026-05-07
74293,882,2024-02-18,153,3,376.33,1128.99,Completed,2024-02-23
74294,5830,2025-03-25,202,2,29.58,59.16,Pending,
74295,5169,2022-02-07,119,9,414.11,3726.99,Completed,2022-02-09
74296,5037,2023-11-13,138,10,493.75,4937.50,Completed,2023-11-16
74297,1437,2026-08-23,423,8,261.90,2095.20,Completed,2026-08-29
74298,2882,2024-06-15,440,10,181.60,1816.00,Completed,2024-06-20
74299,3578,2023-07-01,275,3,406.36,1219.08,Completed,2023-07-06
74300,3589,2023-05-19,213,10,340.15,3401.50,Completed,2023-05-26
74301,4562,2022-11-06,237,10,202.64,2026.40,Completed,2022-11-12
74302,6765,2025-06-07,213,8,340.15,2721.20,Completed,2025-06-11
74303,5380,2022-02-03,435,1,490.81,490.81,Pending,
74304,9419,2026-03-29,88,5,417.27,2086.35,Completed,2026-04-03
74305,2909,2023-04-10,461,1,53.75,53.75,Completed,2023-04-10
74306,3332,2026-07-31,2,7,56.23,393.61,Completed,2026-08-02
74307,2400,2026-02-04,343,9,470.12,4231.08,Completed,2026-02-10
74308,1190,2025-07-09,10,6,494.70,2968.20,Completed,2025-07-13
74309,9687,2024-01-12,156,7,94.93,664.51,Completed,2024-01-13
74310,6394,2026-04-02,254,4,211.24,844.96,Completed,2026-04-06
74311,7045,2024-04-07,4,3,245.53,736.59,Completed,2024-04-14
74312,35,2025-03-06,199,2,377.12,754.24,Completed,2025-03-12
74313,8058,2024-02-04,318,1,29.58,29.58,Completed,2024-02-11
74314,3551,2025-02-04,268,7,164.68,1152.76,Completed,2025-02-07
74315,9858,2023-09-18,98,5,251.58,1257.90,Completed,2023-09-24
74316,8346,2022-10-14,425,1,218.33,218.33,Completed,2022-10-16
74317,5608,2023-07-05,320,7,291.36,2039.52,Completed,2023-07-05
74318,4110,2024-12-23,459,10,31.15,311.50,Completed,2024-12-29
74319,2657,2024-10-25,232,8,406.22,3249.76,Completed,2024-10-30
74320,5009,2022-02-04,121,7,178.20,1247.40,Completed,2022-02-10
74321,3023,2025-02-04,274,9,462.62,4163.58,Completed,2025-02-10
74322,47,2022-06-18,37,3,198.16,594.48,Completed,2022-06-24
74323,4287,2024-07-26,485,4,219.55,878.20,Completed,2024-08-01
74324,1759,2023-08-08,325,2,272.48,544.96,Completed,2023-08-11
74325,2345,2023-07-21,476,9,453.40,4080.60,Completed,2023-07-28
74326,4496,2026-03-16,28,10,343.70,3437.00,Completed,2026-03-23
74327,3924,2024-07-12,395,7,65.25,456.75,Cancelled,
74328,1830,2024-01-07,75,7,48.90,342.30,Completed,2024-01-14
74329,3304,2022-05-06,212,5,153.54,767.70,Completed,2022-05-12
74330,7196,2026-07-10,6,8,105.65,845.20,Completed,2026-07-11
74331,3972,2025-03-18,304,6,107.13,642.78,Completed,2025-03-19
74332,911,2022-08-07,364,6,422.14,2532.84,Completed,2022-08-14
74333,2270,2023-05-07,194,7,53.98,377.86,Completed,2023-05-14
74334,1529,2024-10-20,386,10,131.64,1316.40,Pending,
74335,4328,2025-06-24,127,3,257.30,771.90,Cancelled,
74336,4720,2024-10-13,210,8,446.03,3568.24,Completed,2024-10-19
74337,4466,2024-09-11,298,4,425.11,1700.44,Completed,2024-09-17
74338,4919,2022-04-21,209,2,449.24,898.48,Completed,2022-04-21
74339,170,2025-09-01,499,1,58.15,58.15,Completed,2025-09-07
74340,6634,2026-07-26,334,2,442.97,885.94,Completed,2026-08-01
74341,2968,2023-03-27,431,5,223.60,1118.00,Completed,2023-03-31
74342,1239,2023-11-29,436,3,225.35,676.05,Pending,
74343,7489,2024-08-17,334,9,442.97,3986.73,Completed,2024-08-21
74344,7144,2024-04-07,213,5,340.15,1700.75,Completed,2024-04-10
74345,5911,2022-08-09,186,10,480.53,4805.30,Completed,2022-08-11
74346,5593,2022-06-18,260,4,383.21,1532.84,Completed,2022-06-18
74347,3805,2026-05-11,353,1,185.94,185.94,Cancelled,
74348,2635,2024-01-20,189,4,34.22,136.88,Completed,2024-01-22
74349,6848,2024-06-26,31,1,321.17,321.17,Completed,2024-06-30
74350,9535,2024-03-07,382,8,133.09,1064.72,Completed,2024-03-14
74351,1999,2023-11-16,446,4,214.55,858.20,Completed,2023-11-21
74352,7375,2025-10-07,66,5,155.10,775.50,Completed,2025-10-10
74353,6089,2023-08-04,342,7,461.71,3231.97,Completed,2023-08-08
74354,2839,2024-07-14,209,7,449.24,3144.68,Cancelled,
74355,433,2023-11-11,137,7,189.52,1326.64,Completed,2023-11-17
74356,4923,2022-09-25,223,3,106.95,320.85,Cancelled,
74357,828,2026-03-06,420,9,131.43,1182.87,Completed,2026-03-07
74358,3108,2022-06-04,189,8,34.22,273.76,Completed,2022-06-10
74359,7939,2022-09-21,49,5,348.60,1743.00,Completed,2022-09-23
74360,5736,2026-05-04,391,9,114.17,1027.53,Completed,2026-05-07
74361,9051,2026-08-10,210,9,446.03,4014.27,Completed,2026-08-17
74362,7268,2022-01-07,481,7,177.15,1240.05,Completed,2022-01-14
74363,3727,2024-05-29,311,10,395.86,3958.60,Pending,
74364,7741,2026-07-12,180,2,478.70,957.40,Completed,2026-07-16
74365,7558,2025-12-19,5,7,154.45,1081.15,Completed,2025-12-26
74366,9507,2025-05-16,4,1,245.53,245.53,Completed,2025-05-23
74367,3666,2022-03-16,155,7,6.82,47.74,Completed,2022-03-22
74368,5227,2022-04-14,198,7,461.44,3230.08,Completed,2022-04-16
74369,9487,2024-01-16,213,10,340.15,3401.50,Pending,
74370,2184,2023-03-28,129,2,431.35,862.70,Completed,2023-04-04
74371,1559,2025-10-04,119,10,414.11,4141.10,Completed,2025-10-11
74372,8003,2024-01-27,129,8,431.35,3450.80,Completed,2024-01-28
74373,4297,2026-04-26,73,3,419.34,1258.02,Completed,2026-04-26
74374,7162,2026-02-09,433,10,402.45,4024.50,Pending,
74375,9925,2024-08-13,213,9,340.15,3061.35,Cancelled,
74376,7223,2023-05-23,318,6,29.58,177.48,Completed,2023-05-26
74377,6672,2022-12-24,435,8,490.81,3926.48,Completed,2022-12-27
74378,287,2022-10-25,230,3,23.27,69.81,Completed,2022-10-26
74379,8222,2022-07-28,410,2,321.71,643.42,Completed,2022-07-30
74380,6284,2026-08-05,111,9,370.04,3330.36,Completed,2026-08-06
74381,4175,2025-08-14,153,3,376.33,1128.99,Completed,2025-08-17
74382,6896,2024-10-13,66,7,155.10,1085.70,Completed,2024-10-16
74383,7092,2024-08-02,389,10,318.28,3182.80,Completed,2024-08-05
74384,8889,2025-03-20,293,3,447.18,1341.54,Completed,2025-03-23
74385,8651,2022-08-07,251,1,85.34,85.34,Completed,2022-08-09
74386,1963,2022-12-16,418,8,302.50,2420.00,Completed,2022-12-16
74387,7224,2023-06-22,78,4,473.71,1894.84,Completed,2023-06-25
74388,3634,2024-01-26,51,9,150.57,1355.13,Cancelled,
74389,9763,2024-10-30,110,9,235.47,2119.23,Completed,2024-10-31
74390,7136,2025-05-14,483,2,30.76,61.52,Completed,2025-05-16
74391,1081,2026-04-04,117,7,88.50,619.50,Cancelled,
74392,4484,2024-09-15,106,2,86.63,173.26,Completed,2024-09-18
74393,3001,2024-06-25,162,2,160.88,321.76,Completed,2024-07-02
74394,3144,2025-12-02,246,5,219.91,1099.55,Pending,
74395,8528,2026-01-26,208,2,97.80,195.60,Completed,2026-01-26
74396,274,2022-11-26,116,6,46.39,278.34,Completed,2022-11-28
74397,7807,2022-01-21,168,6,187.13,1122.78,Completed,2022-01-23
74398,712,2022-08-06,268,3,164.68,494.04,Completed,2022-08-13
74399,,2023-01-11,93,4,58.63,234.52,Completed,2023-01-17
74400,6778,2026-07-01,133,6,323.71,1942.26,Completed,2026-07-02
74401,4044,2022-07-03,258,3,213.68,641.04,Completed,2022-07-04
74402,1743,2026-02-18,399,5,46.40,232.00,Completed,2026-02-19
74403,6444,2024-06-10,41,1,78.53,78.53,Completed,2024-06-13
74404,4039,2022-12-11,230,4,23.27,93.08,Completed,2022-12-11
74405,4016,2026-01-19,406,1,281.21,281.21,Completed,2026-01-22
74406,4003,2023-02-23,240,1,19.34,19.34,Completed,2023-03-02
74407,7041,2025-08-22,17,3,86.43,259.29,Completed,2025-08-24
74408,1501,2025-04-30,358,8,41.05,328.40,Completed,2025-05-02
74409,5577,2025-08-29,284,7,424.85,2973.95,Completed,2025-08-30
74410,2889,2024-12-24,48,7,86.56,605.92,Completed,2024-12-24
74411,6534,2026-06-19,42,8,330.07,2640.56,Completed,2026-06-23
74412,7357,2025-04-26,372,3,332.08,996.24,Pending,
74413,9312,2023-05-03,500,8,113.46,907.68,Completed,2023-05-05
74414,7977,2022-05-04,369,3,332.53,997.59,Completed,2022-05-08
74415,4421,2024-04-22,98,8,251.58,2012.64,Completed,2024-04-25
74416,6540,2026-08-01,147,10,197.93,1979.30,Completed,2026-08-05
74417,1571,2024-07-20,98,8,251.58,2012.64,Completed,2024-07-26
74418,788,2024-12-13,68,6,416.02,2496.12,Completed,2024-12-18
74419,5287,2023-11-21,111,2,370.04,740.08,Completed,2023-11-26
74420,4749,2025-02-16,303,3,228.26,684.78,Completed,2025-02-20
74421,9379,2024-01-03,266,5,182.53,912.65,Completed,2024-01-05
74422,8354,2022-06-01,213,7,340.15,2381.05,Completed,2022-06-07
74423,7430,2025-03-30,309,3,135.60,406.80,Completed,2025-04-04
74424,5269,2025-06-27,300,5,126.76,633.80,Cancelled,
74425,6466,2024-06-04,136,8,32.02,256.16,Pending,
74426,798,2024-06-01,131,6,477.44,2864.64,Pending,
74427,8646,2025-08-19,485,7,219.55,1536.85,Completed,2025-08-20
74428,9525,2025-05-31,441,5,472.27,2361.35,Completed,2025-06-02
74429,556,2026-03-07,9,3,494.27,1482.81,Completed,2026-03-14
74430,3280,2026-05-21,482,9,64.24,578.16,Cancelled,
74431,455,2024-03-14,294,3,180.29,540.87,Completed,2024-03-14
74432,3167,2024-12-17,137,3,189.52,568.56,Completed,2024-12-23
74433,8817,2026-06-18,497,7,259.12,1813.84,Completed,2026-06-19
74434,3247,2022-01-13,425,8,218.33,1746.64,Completed,2022-01-16
74435,9562,2022-05-25,393,9,438.24,3944.16,Completed,2022-05-31
74436,5572,2024-10-28,23,4,440.17,1760.68,Completed,2024-11-04
74437,3969,2022-11-20,363,4,99.55,398.20,Cancelled,
74438,9639,2026-03-28,453,8,489.33,3914.64,Completed,2026-04-03
74439,2564,2025-08-03,472,2,14.38,28.76,Completed,2025-08-07
74440,4013,2023-03-30,139,2,454.13,908.26,Completed,2023-03-30
74441,2436,2025-06-06,225,6,348.57,2091.42,Cancelled,
74442,298,2022-10-19,260,8,383.21,3065.68,Pending,
74443,8357,2024-08-01,90,8,175.03,1400.24,Completed,2024-08-04
74444,5369,2024-05-30,348,10,104.69,1046.90,Completed,2024-06-06
74445,3023,2026-05-01,119,4,414.11,1656.44,Cancelled,
74446,4829,2023-02-01,218,8,457.94,3663.52,Completed,2023-02-05
74447,4748,2024-12-28,66,3,155.10,465.30,Pending,
74448,6750,2024-02-02,83,7,201.24,1408.68,Completed,2024-02-08
74449,5767,2024-12-17,446,10,214.55,2145.50,Completed,2024-12-23
74450,2922,2022-06-22,330,2,214.16,428.32,Pending,
74451,6636,2023-11-26,150,3,152.77,458.31,Cancelled,
74452,8152,2022-10-25,49,6,348.60,2091.60,Completed,2022-10-27
74453,268,2024-06-02,31,6,321.17,1927.02,Pending,
74454,5674,2023-03-29,283,7,104.13,728.91,Completed,2023-04-04
74455,4536,2022-05-11,342,2,461.71,923.42,Completed,2022-05-11
74456,4171,2022-02-18,467,7,153.48,1074.36,Completed,2022-02-21
74457,5722,2022-02-04,223,3,106.95,320.85,Completed,2022-02-09
74458,652,2022-12-10,128,9,328.61,2957.49,Cancelled,
74459,9514,2022-06-12,92,10,173.47,1734.70,Completed,2022-06-17
74460,4461,2022-01-09,491,10,297.74,2977.40,Completed,2022-01-09
74461,2726,2023-12-07,68,9,416.02,3744.18,Cancelled,
74462,3844,2024-06-08,316,2,330.40,660.80,Completed,2024-06-11
74463,9635,2022-12-01,115,5,241.14,1205.70,Completed,2022-12-04
74464,5475,2022-02-26,480,4,147.20,588.80,Completed,2022-02-28
74465,7879,2025-01-12,381,2,57.86,115.72,Completed,2025-01-17
74466,3741,2025-01-20,491,10,297.74,2977.40,Completed,2025-01-21
74467,3078,2024-02-23,193,1,291.87,291.87,Completed,2024-02-25
74468,7555,2024-09-14,360,1,63.62,63.62,Cancelled,
74469,774,2025-04-14,465,6,195.22,1171.32,Completed,2025-04-19
74470,8527,2024-12-30,463,3,486.55,1459.65,Completed,2025-01-04
74471,868,2023-11-17,192,5,42.10,210.50,Completed,2023-11-23
74472,9487,2024-09-03,412,4,136.18,544.72,Pending,
74473,6824,2024-10-02,493,5,438.05,2190.25,Completed,2024-10-03
74474,9782,2025-06-07,401,1,113.87,113.87,Completed,2025-06-12
74475,5923,2024-06-03,465,6,195.22,1171.32,Cancelled,
74476,2423,2025-07-22,306,6,419.64,2517.84,Completed,2025-07-29
74477,5323,2022-05-30,225,7,348.57,2439.99,Completed,2022-06-01
74478,6111,2025-09-12,332,9,271.69,2445.21,Completed,2025-09-16
74479,9056,2024-09-08,242,4,169.79,679.16,Completed,2024-09-15
74480,9829,2022-10-30,28,7,343.70,2405.90,Completed,2022-11-05
74481,6162,2023-09-05,432,8,448.17,3585.36,Completed,2023-09-11
74482,3391,2025-01-16,320,5,291.36,1456.80,Completed,2025-01-19
74483,7556,2025-07-04,80,5,101.09,505.45,Completed,2025-07-07
74484,6699,2024-03-10,356,9,235.63,2120.67,Completed,2024-03-17
74485,3874,2022-09-11,192,2,42.10,84.20,Completed,2022-09-14
74486,4880,2026-04-15,218,6,457.94,2747.64,Completed,2026-04-15
74487,1823,2025-09-09,11,3,225.64,676.92,Completed,2025-09-13
74488,5805,2023-01-11,187,8,489.74,3917.92,Completed,2023-01-14
74489,5292,2024-11-12,212,1,153.54,153.54,Completed,2024-11-14
74490,9095,2023-05-31,151,9,72.76,654.84,Completed,2023-06-05
74491,8285,2025-09-07,476,2,453.40,906.80,Cancelled,
74492,1387,2023-02-08,63,4,159.29,637.16,Completed,2023-02-15
74493,3921,2026-02-06,37,5,198.16,990.80,Completed,2026-02-13
74494,2031,2022-06-13,176,6,467.86,2807.16,Pending,
74495,6142,2022-07-22,28,8,343.70,2749.60,Pending,
74496,5909,2022-03-15,363,10,99.55,995.50,Completed,2022-03-19
74497,3321,2023-10-28,122,4,82.97,331.88,Completed,2023-11-04
74498,5415,2024-06-10,444,7,263.37,1843.59,Cancelled,
74499,9593,2023-01-19,98,8,251.58,2012.64,Completed,2023-01-19
74500,9533,2023-07-31,209,8,449.24,3593.92,Completed,2023-08-06
74501,6580,2024-07-12,469,2,343.43,686.86,Completed,2024-07-18
74502,8376,2025-06-28,455,4,222.37,889.48,Completed,2025-06-30
74503,4934,2026-02-17,228,1,233.32,233.32,Pending,
74504,7891,2023-01-13,215,3,275.86,827.58,Completed,2023-01-13
74505,5885,2023-07-17,372,2,332.08,664.16,Completed,2023-07-24
74506,2740,2022-01-04,496,6,441.79,2650.74,Completed,2022-01-11
74507,4224,2024-04-06,332,1,271.69,271.69,Completed,2024-04-13
74508,5912,2024-01-15,337,6,286.02,1716.12,Completed,2024-01-22
74509,1293,2024-10-30,299,6,132.60,795.60,Completed,2024-11-04
74510,2309,2024-07-07,19,3,346.09,1038.27,Completed,2024-07-07
74511,4708,2025-04-19,460,1,157.69,157.69,Completed,2025-04-20
74512,1425,2022-08-24,372,9,332.08,2988.72,Completed,2022-08-29
74513,8185,2022-06-21,173,6,66.31,397.86,Pending,
74514,5414,2023-09-07,346,5,462.21,2311.05,Completed,2023-09-13
74515,4708,2022-02-19,293,7,447.18,3130.26,Completed,2022-02-26
74516,7235,2024-10-18,329,4,218.58,874.32,Completed,2024-10-24
74517,4611,2025-11-17,431,6,223.60,1341.60,Completed,2025-11-22
74518,5460,2022-08-30,100,1,46.80,46.80,Cancelled,
74519,4713,2023-05-26,253,9,71.96,647.64,Completed,2023-06-01
74520,8724,2024-10-24,158,10,377.45,3774.50,Completed,2024-10-25
74521,3382,2022-10-31,489,6,218.82,1312.92,Cancelled,
74522,30,2026-07-19,39,4,42.61,170.44,Completed,2026-07-25
74523,3335,2022-07-11,462,7,247.62,1733.34,Completed,2022-07-15
74524,3928,2023-08-19,151,4,72.76,291.04,Cancelled,
74525,9761,2024-09-13,475,10,113.18,1131.80,Completed,2024-09-14
74526,2904,2025-12-19,130,6,218.51,1311.06,Pending,
74527,6622,2022-09-13,254,8,211.24,1689.92,Completed,2022-09-19
74528,6950,2023-04-10,346,1,462.21,462.21,Cancelled,
74529,4797,2024-09-21,92,6,173.47,1040.82,Completed,2024-09-27
74530,9105,2026-03-28,345,3,224.34,673.02,Completed,2026-03-30
74531,9157,2024-03-31,391,5,114.17,570.85,Completed,2024-03-31
74532,5052,2022-06-24,232,9,406.22,3655.98,Completed,2022-06-25
74533,920,2022-03-22,353,6,185.94,1115.64,Completed,2022-03-28
74534,4956,2023-01-02,395,10,65.25,652.50,Completed,2023-01-06
74535,3018,2026-04-06,373,9,116.04,1044.36,Completed,2026-04-07
74536,734,2023-08-07,302,2,416.44,832.88,Completed,2023-08-14
74537,8993,2025-05-17,373,8,116.04,928.32,Completed,2025-05-21
74538,8145,2022-05-21,326,6,155.23,931.38,Completed,2022-05-24
74539,6936,2023-09-12,484,1,242.33,242.33,Completed,2023-09-19
74540,2749,2022-08-16,348,2,104.69,209.38,Completed,2022-08-21
74541,6799,2022-05-27,219,4,259.04,1036.16,Completed,2022-06-02
74542,7899,2023-09-11,242,10,169.79,1697.90,Completed,2023-09-16
74543,197,2024-11-01,475,6,113.18,679.08,Pending,
74544,6526,2024-06-27,177,10,212.52,2125.20,Cancelled,
74545,77,2024-11-26,419,6,129.90,779.40,Completed,2024-11-29
74546,1320,2025-06-18,268,8,164.68,1317.44,Completed,2025-06-22
74547,5743,2022-05-04,113,3,146.21,438.63,Cancelled,
74548,366,2025-06-09,215,10,275.86,2758.60,Completed,2025-06-15
74549,5782,2022-07-01,64,7,271.93,1903.51,Pending,
74550,1295,2024-11-07,16,7,265.61,1859.27,Completed,2024-11-10
74551,6374,2024-12-02,207,6,375.42,2252.52,Completed,2024-12-07
74552,6735,2025-09-20,19,1,346.09,346.09,Cancelled,
74553,7908,2024-05-21,1,4,128.55,514.20,Pending,
74554,146,2024-05-30,186,10,480.53,4805.30,Completed,2024-05-30
74555,2106,2025-06-19,339,1,445.22,445.22,Cancelled,
74556,5119,2022-06-19,418,8,302.50,2420.00,Completed,2022-06-20
74557,5395,2025-10-01,137,3,189.52,568.56,Completed,2025-10-07
74558,7745,2024-05-13,301,7,155.82,1090.74,Completed,2024-05-18
74559,7883,2025-03-12,175,5,186.85,934.25,Completed,2025-03-18
74560,5478,2026-06-08,492,6,137.00,822.00,Completed,2026-06-08
74561,5370,2023-03-16,74,2,432.03,864.06,Completed,2023-03-18
74562,7042,2026-02-07,403,5,316.60,1583.00,Completed,2026-02-10
74563,1481,2024-07-18,392,8,423.76,3390.08,Pending,
74564,229,2022-08-14,23,3,440.17,1320.51,Completed,2022-08-20
74565,7532,2022-09-20,420,10,131.43,1314.30,Completed,2022-09-26
74566,2265,2022-12-07,264,8,54.76,438.08,Completed,2022-12-14
74567,8680,2024-03-16,192,10,42.10,421.00,Completed,2024-03-23
74568,4014,2023-04-02,187,1,489.74,489.74,Completed,2023-04-08
74569,9974,2026-03-07,254,2,211.24,422.48,Completed,2026-03-10
74570,7,2022-03-30,21,2,430.28,860.56,Completed,2022-04-06
74571,2855,2025-10-07,136,10,32.02,320.20,Completed,2025-10-12
74572,52,2023-06-28,265,2,84.05,168.10,Completed,2023-07-05
74573,490,2025-04-21,483,5,30.76,153.80,Completed,2025-04-28
74574,6173,2022-12-16,216,7,468.14,3276.98,Completed,2022-12-18
74575,4683,2023-03-16,387,1,158.26,158.26,Completed,2023-03-17
74576,5714,2022-12-18,300,5,126.76,633.80,Completed,2022-12-20
74577,7057,2022-03-09,64,6,271.93,1631.58,Completed,2022-03-13
74578,7394,2023-02-02,361,6,91.39,548.34,Completed,2023-02-02
74579,1686,2026-08-20,199,2,377.12,754.24,Completed,2026-08-26
74580,469,2023-02-19,165,9,103.71,933.39,Completed,2023-02-26
74581,3894,2024-05-02,138,5,493.75,2468.75,Completed,2024-05-03
74582,4158,2024-01-12,252,6,285.13,1710.78,Pending,
74583,2101,2022-11-23,18,8,367.47,2939.76,Pending,
74584,6591,2023-10-10,124,3,276.14,828.42,Completed,2023-10-16
74585,2913,2022-02-04,438,5,325.11,1625.55,Completed,2022-02-09
74586,6499,2024-11-12,323,5,161.09,805.45,Completed,2024-11-16
74587,417,2025-04-07,9,1,494.27,494.27,Completed,2025-04-08
74588,3637,2023-09-14,343,10,470.12,4701.20,Cancelled,
74589,5480,2023-03-24,199,3,377.12,1131.36,Completed,2023-03-31
74590,7565,2025-04-18,37,6,198.16,1188.96,Completed,2025-04-21
74591,2211,2023-01-28,261,6,64.16,384.96,Completed,2023-02-03
74592,8584,2022-02-15,112,6,248.01,1488.06,Completed,2022-02-16
